code,signal_date,buy_date,buy,sell_date,sell,pnl_pct,exit_reason,platform,signal_type,still_open,trimmed,hold_days
601127,2021-06-09,2021-06-10,58.89,2021-06-11,58.71,-0.45565461029037346,E1,59.94,entry_A,False,False,1
002648,2021-06-10,2021-06-11,16.34,2021-06-17,15.68,-4.189167686658507,E1,15.92,entry_A,False,False,6
603659,2021-06-10,2021-06-11,39.71,2021-08-02,44.9,5.780496096701076,E3(含T1减半),36.59,entry_A,False,True,52
600188,2021-06-16,2021-06-17,5.17,2021-06-21,5.05,-2.4710831721470092,E1,5.21,entry_A,False,False,4
600132,2021-06-17,2021-06-18,155.42,2021-07-12,154.14,-0.973574829494278,E1,147.94,entry_A,False,False,24
600436,2021-06-17,2021-06-18,393.56,2021-07-27,361.63,-8.263121252159772,E1,378.1,entry_A,False,False,39
601127,2021-06-17,2021-06-18,65.37,2021-07-01,66.34,9.640423741777566,E1(含T1减半),59.94,entry_A,False,True,13
601898,2021-06-17,2021-06-18,6.31,2021-06-21,6.04,-4.4289223454833495,E1,6.35,entry_A,False,False,3
688169,2021-06-17,2021-06-18,349.34,2021-06-24,314.41,-10.148854983683503,E1,354.65,entry_A,False,False,6
300782,2021-06-23,2021-06-24,304.79,2021-07-12,303.56,-0.5535565471308123,E1,296.31,entry_A,False,False,18
688005,2021-06-23,2021-06-24,75.82,2021-09-02,73.06,-0.6314033236612947,E1(含T1减半),71.22,entry_A,False,True,70
002371,2021-06-25,2021-06-28,195.37,2021-09-03,228.88,9.055609868454734,E3(含T1减半),174.82,entry_A,False,True,67
300595,2021-06-25,2021-06-28,101.38,2021-06-30,101.04,-0.48537186821857026,E1,101.74,entry_A,False,False,2
002648,2021-06-30,2021-07-01,18.92,2021-09-28,18.83,-0.6256871035941024,E1,16.47,entry_A,False,False,89
600188,2021-06-30,2021-07-01,5.33,2021-07-02,5.16,-3.3394934333958735,E1,5.21,entry_A,False,False,1
600884,2021-10-22,2021-10-25,37.49,2021-11-02,37.09,-1.2169511869831893,E1,34.39,entry_A,False,False,8
000301,2021-10-25,2021-10-26,28.28,2021-10-29,27.26,-3.7567892503536036,E1,26.93,entry_A,False,False,3
