entry_date,entry_price,entry_shares,exit_date,exit_price,exit_reason,hold_days,industry,initial_atr,initial_stop,legs,period,platform,pnl_pct,score,signal_date,signal_kind,still_open,ts_code
2018-01-11,5.526468897320915,100,2018-02-09,5.334034724617684,close 5.47836 <= stop 5.56917,29,801951.SI,0.15545073013682886,5.143404622283546,"[{""action"":""exit"",""forced"":false,""price"":5.334034724617684,""proceeds"":533.003419857422,""reason"":""close 5.47836 <= stop 5.56917"",""rolled"":0,""shares"":100,""trade_date"":""2018-02-09""}]",2015-2021,5.454306082557204,-3.6267141319744733,79.2449432894098,2018-01-10,shallow,False,601225.SH
2018-01-10,13.337712497533198,600,2018-02-12,6.130895661244398,close 12.0206 <= stop 13.02,33,801034.SI,0.5880802627498517,12.21466296411153,"[{""action"":""exit"",""forced"":false,""price"":6.130895661244398,""proceeds"":3675.7784936990784,""reason"":""close 12.0206 <= stop 13.02"",""rolled"":6,""shares"":600,""trade_date"":""2018-02-12""}]",2015-2021,13.390823489611234,-54.10227795078587,92.67719662827086,2018-01-09,shallow,False,002054.SZ
2017-10-30,8.082242522838191,400,2018-02-12,12.703609742778806,close 12.9783 <= stop 13.8614,105,801038.SI,0.35570107279780655,7.178569527081602,"[{""action"":""trim_third"",""forced"":false,""price"":10.3002241157666,""proceeds"":1368.90236004141,""reason"":""gain reached 2.5R"",""rolled"":0,""shares"":133,""trade_date"":""2017-11-22""},{""action"":""exit"",""forced"":false,""price"":12.703609742778806,""proceeds"":3389.3199034709496,""reason"":""close 12.9783 <= stop 13.8614"",""rolled"":0,""shares"":267,""trade_date"":""2018-02-12""}]",2015-2021,7.889971672677215,47.07107148398259,84.99858046567658,2017-10-27,shallow,False,000830.SZ
2018-01-08,22.437756824185502,700,2018-02-12,20.009100748459055,close 19.8578 <= stop 21.9798,35,801034.SI,0.7962462393601406,20.710805877604933,"[{""action"":""exit"",""forced"":false,""price"":20.009100748459055,""proceeds"":13995.865746028396,""reason"":""close 19.8578 <= stop 21.9798"",""rolled"":0,""shares"":700,""trade_date"":""2018-02-12""}]",2015-2021,22.303298356325215,-10.957633834549195,81.31098787741853,2018-01-05,shallow,False,002597.SZ
2018-01-08,7.9263767056530225,1600,2018-02-12,8.148830409356727,close 8.00833 <= stop 8.04287,35,801032.SI,0.3784639985380117,7.187010843079923,"[{""action"":""exit"",""forced"":false,""price"":8.148830409356727,""proceeds"":13028.350058479533,""reason"":""close 8.00833 <= stop 8.04287"",""rolled"":0,""shares"":1600,""trade_date"":""2018-02-12""}]",2015-2021,7.943938840155947,2.652405083189069,89.17209451195613,2018-01-05,shallow,False,600346.SH
2017-09-15,5.712476635514019,200,2018-02-12,4.868831775700935,close 4.81879 <= stop 4.86597,150,801044.SI,0.3660560747663551,4.81592523364486,"[{""action"":""exit"",""forced"":false,""price"":4.868831775700935,""proceeds"":973.0360303738319,""reason"":""close 4.81879 <= stop 4.86597"",""rolled"":0,""shares"":200,""trade_date"":""2018-02-12""}]",2015-2021,5.5480373831775704,-14.896212071234427,87.54387844625755,2017-09-14,shallow,False,601003.SH
2018-01-08,5.128150236065111,3800,2018-02-12,5.765065182157705,close 5.72567 <= stop 5.83861,35,801784.SI,0.13349376365301965,4.81128038897893,"[{""action"":""trim_third"",""forced"":false,""price"":5.948916919174124,""proceeds"":7525.680323059684,""reason"":""gain reached 2.5R"",""rolled"":0,""shares"":1266,""trade_date"":""2018-01-19""},{""action"":""exit"",""forced"":false,""price"":5.765065182157705,""proceeds"":14597.718665208933,""reason"":""close 5.72567 <= stop 5.83861"",""rolled"":0,""shares"":2534,""trade_date"":""2018-02-12""}]",2015-2021,5.078267916284969,13.444100629629197,80.87581545268209,2018-01-05,shallow,False,601009.SH
2018-01-08,51.937673979712194,100,2018-03-06,47.84359518754423,close 48.6719 <= stop 49.0704,57,801104.SI,3.949833923095069,42.68600802075961,"[{""action"":""exit"",""forced"":false,""price"":47.84359518754423,""proceeds"":4780.771249115357,""reason"":""close 48.6719 <= stop 49.0704"",""rolled"":0,""shares"":100,""trade_date"":""2018-03-06""}]",2015-2021,50.58567586694975,-8.020748874640994,81.74719688288698,2018-01-05,shallow,False,601360.SH
2018-01-08,30.771439726695952,200,2018-03-23,24.15031234748658,close 25.4219 <= stop 27.6911,74,801032.SI,2.544244753538311,24.721315275744267,"[{""action"":""exit"",""forced"":false,""price"":24.15031234748658,""proceeds"":4826.439922645192,""reason"":""close 25.4219 <= stop 27.6911"",""rolled"":0,""shares"":200,""trade_date"":""2018-03-23""}]",2015-2021,29.80980478282089,-21.63475533845486,79.40680373594991,2018-01-05,shallow,False,002427.SZ
2018-03-12,15.253672526817638,700,2018-03-26,14.214287842669844,close 14.2611 <= stop 14.4025,14,801991.SI,0.44946364719904625,13.624366805721095,"[{""action"":""exit"",""forced"":false,""price"":14.214287842669844,""proceeds"":9942.53898875149,""reason"":""close 14.2611 <= stop 14.4025"",""rolled"":0,""shares"":700,""trade_date"":""2018-03-26""}]",2015-2021,14.523294100119188,-6.953670566596215,74.02095044259222,2018-03-09,shallow,False,600004.SH
2018-03-12,16.237635705669483,400,2018-03-26,12.941782267792522,close 13.3381 <= stop 13.5702,14,801191.SI,0.9904761761158024,13.570184559710494,"[{""action"":""exit"",""forced"":false,""price"":12.941782267792522,""proceeds"":5172.8303724366715,""reason"":""close 13.3381 <= stop 13.5702"",""rolled"":0,""shares"":400,""trade_date"":""2018-03-26""}]",2015-2021,15.551136911942098,-20.417083021067526,69.23304688834448,2018-03-09,shallow,False,600093.SH
2018-03-01,12.73,400,2018-03-26,11.5,close 11.88 <= stop 11.992,25,801132.SI,0.7345,9.891,"[{""action"":""exit"",""forced"":false,""price"":11.5,""proceeds"":4596.55,""reason"":""close 11.88 <= stop 11.992"",""rolled"":0,""shares"":400,""trade_date"":""2018-03-26""}]",2015-2021,11.36,-9.797620362889658,75.66859219718279,2018-02-28,shallow,False,600107.SH
2018-03-08,14.919753976479072,100,2018-03-26,12.312418330104085,close 12.3124 <= stop 13.2714,18,801151.SI,0.6748398143558776,12.769128103456046,"[{""action"":""exit"",""forced"":false,""price"":12.312418330104085,""proceeds"":1230.3184016356506,""reason"":""close 12.3124 <= stop 13.2714"",""rolled"":0,""shares"":100,""trade_date"":""2018-03-26""}]",2015-2021,14.1188077321678,-17.599421792878665,84.15096380815335,2018-03-07,shallow,False,600216.SH
2018-03-01,3.730826768294418,3300,2018-03-26,3.610477517704275,close 3.64056 <= stop 3.70224,25,801179.SI,0.18116880208185232,3.3797232018429515,"[{""action"":""exit"",""forced"":false,""price"":3.610477517704275,""proceeds"":11905.63987656779,""reason"":""close 3.64056 <= stop 3.70224"",""rolled"":0,""shares"":3300,""trade_date"":""2018-03-26""}]",2015-2021,3.742060806006656,-3.3708589525597854,85.51849662688046,2018-02-28,shallow,False,600269.SH
2018-03-12,41.26159023424612,200,2018-03-26,36.35684592543715,close 36.777 <= stop 39.0562,14,801083.SI,1.6334064665127026,36.108904651930054,"[{""action"":""exit"",""forced"":false,""price"":36.35684592543715,""proceeds"":7265.915658198614,""reason"":""close 36.777 <= stop 39.0562"",""rolled"":0,""shares"":200,""trade_date"":""2018-03-26""}]",2015-2021,39.37571758495546,-12.01901981660055,76.53121426415396,2018-03-09,shallow,False,600563.SH
2018-03-01,6.763924816995981,300,2018-03-26,5.196736199020309,close 5.42135 <= stop 5.51451,25,801952.SI,0.3805664868732455,5.374895426275524,"[{""action"":""exit"",""forced"":false,""price"":5.196736199020309,""proceeds"":1557.851594061313,""reason"":""close 5.42135 <= stop 5.51451"",""rolled"":0,""shares"":300,""trade_date"":""2018-03-26""}]",2015-2021,6.136028400022015,-23.284970234588208,74.22978365217863,2018-02-28,shallow,False,600740.SH
2018-03-01,6.664790652136352,1600,2018-03-28,6.004501794958758,close 6.1118 <= stop 6.19186,27,801032.SI,0.36130180903686526,5.966947866206782,"[{""action"":""exit"",""forced"":false,""price"":6.004501794958758,""proceeds"":9599.99746978006,""reason"":""close 6.1118 <= stop 6.19186"",""rolled"":0,""shares"":1600,""trade_date"":""2018-03-28""}]",2015-2021,6.689551484280512,-10.042158783389233,83.69495304015972,2018-02-28,shallow,False,002493.SZ
